,SiteID,CommonName,Year,GrowthRate,ResStatus,WinterStage,HostCategory,Hostplant_Specialism_Score,Voltinism,WingSize_meanFemale,Wetland,Disturbed
20229,77,Fiery Skipper,2013,-0.9767355721926277,0.0,,2.0,3.0,1,1.6,0,1
20228,77,Fiery Skipper,2012,19.003627542178812,0.0,,2.0,3.0,1,1.6,0,1
20227,77,Fiery Skipper,2011,0.08992453823831803,0.0,,2.0,3.0,1,1.6,0,1
20226,77,Fiery Skipper,2010,4.731486601227391,0.0,,2.0,3.0,1,1.6,0,1
17182,77,Eastern Tailed Blue,2014,-0.5014390567417082,2.0,2.0,1.0,3.0,4,1.14,0,1
38878,77,Pearl Crescent,2006,-0.31460393811754894,2.0,2.0,1.0,2.0,4,1.8,0,1
18173,77,Eastern Tiger Swallowtail,2008,-0.7987348074850523,2.0,3.0,3.0,4.0,2,5.4,0,0
38876,77,Pearl Crescent,2004,-0.025367171052946946,2.0,2.0,1.0,2.0,4,1.8,0,1
25175,77,Hobomok Skipper,2004,10.385241116578653,2.0,2.0,2.0,3.0,2,1.7,0,0
25176,77,Hobomok Skipper,2005,-0.9283258245513953,2.0,2.0,2.0,3.0,2,1.7,0,0
25177,77,Hobomok Skipper,2006,-0.06631974584754141,2.0,2.0,2.0,3.0,2,1.7,0,0
25178,77,Hobomok Skipper,2007,0.18705485125771926,2.0,2.0,2.0,3.0,2,1.7,0,0
25179,77,Hobomok Skipper,2008,-0.25504694983107845,2.0,2.0,2.0,3.0,2,1.7,0,0
25180,77,Hobomok Skipper,2009,0.5584548860801519,2.0,2.0,2.0,3.0,2,1.7,0,0
25181,77,Hobomok Skipper,2010,4.48551750889317,2.0,2.0,2.0,3.0,2,1.7,0,0
25182,77,Hobomok Skipper,2011,-0.8242472848658103,2.0,2.0,2.0,3.0,2,1.7,0,0
25183,77,Hobomok Skipper,2012,0.8100446585445351,2.0,2.0,2.0,3.0,2,1.7,0,0
25174,77,Hobomok Skipper,2003,0.14936418814893582,2.0,2.0,2.0,3.0,2,1.7,0,0
25184,77,Hobomok Skipper,2013,0.5453925585010613,2.0,2.0,2.0,3.0,2,1.7,0,0
25186,77,Hobomok Skipper,2015,0.4632628909356937,2.0,2.0,2.0,3.0,2,1.7,0,0
25187,77,Hobomok Skipper,2016,0.08474061256025012,2.0,2.0,2.0,3.0,2,1.7,0,0
11407,77,Common Sooty Wing,2013,-0.9151686365993195,2.0,2.0,1.0,4.0,3,1.4,0,1
11406,77,Common Sooty Wing,2012,19.249115385310546,2.0,2.0,1.0,4.0,3,1.4,0,1
11405,77,Common Sooty Wing,2011,0.2384402315687073,2.0,2.0,1.0,4.0,3,1.4,0,1
11404,77,Common Sooty Wing,2010,-0.7918588801454118,2.0,2.0,1.0,4.0,3,1.4,0,1
11403,77,Common Sooty Wing,2009,3.6176165682344026,2.0,2.0,1.0,4.0,3,1.4,0,1
11402,77,Common Sooty Wing,2008,-0.1111484668760615,2.0,2.0,1.0,4.0,3,1.4,0,1
11401,77,Common Sooty Wing,2007,0.21232300732315323,2.0,2.0,1.0,4.0,3,1.4,0,1
25185,77,Hobomok Skipper,2014,-0.5758255614025156,2.0,2.0,2.0,3.0,2,1.7,0,0
37900,77,Painted Lady,2016,-0.23678230192239968,0.0,0.0,1.0,4.0,2,3.2,0,1
12939,77,Coral Hairstreak,2016,0.6987463927883093,2.0,1.0,3.0,3.0,1,1.7,0,0
12938,77,Coral Hairstreak,2015,-0.5292151679842143,2.0,1.0,3.0,3.0,1,1.7,0,0
24586,77,Hoary Edge Skipper,2013,1.4491885725748075,2.0,3.0,1.0,3.0,2,2.2,0,0
24587,77,Hoary Edge Skipper,2014,-0.29722012389422625,2.0,3.0,1.0,3.0,2,2.2,0,0
24588,77,Hoary Edge Skipper,2015,-0.4796065138645884,2.0,3.0,1.0,3.0,2,2.2,0,0
24589,77,Hoary Edge Skipper,2016,0.0976525575907643,2.0,3.0,1.0,3.0,2,2.2,0,0
48481,77,Tawny Emperor,2007,-0.46160039631681804,2.0,2.0,3.0,2.0,1,3.1,0,0
48480,77,Tawny Emperor,2006,0.17969685416162107,2.0,2.0,3.0,2.0,1,3.1,0,0
48479,77,Tawny Emperor,2005,-0.907874183163464,2.0,2.0,3.0,2.0,1,3.1,0,0
48478,77,Tawny Emperor,2004,2.7177506614427887,2.0,2.0,3.0,2.0,1,3.1,0,0
48477,77,Tawny Emperor,2003,-0.08659292157623222,2.0,2.0,3.0,2.0,1,3.1,0,0
12926,77,Coral Hairstreak,2003,-0.8052499546150998,2.0,1.0,3.0,3.0,1,1.7,0,0
12927,77,Coral Hairstreak,2004,-0.16685966661007712,2.0,1.0,3.0,3.0,1,1.7,0,0
12928,77,Coral Hairstreak,2005,0.1871809728595959,2.0,1.0,3.0,3.0,1,1.7,0,0
12929,77,Coral Hairstreak,2006,-0.20618280669279687,2.0,1.0,3.0,3.0,1,1.7,0,0
12930,77,Coral Hairstreak,2007,0.050357582889111185,2.0,1.0,3.0,3.0,1,1.7,0,0
12931,77,Coral Hairstreak,2008,-0.003220869782183944,2.0,1.0,3.0,3.0,1,1.7,0,0
12932,77,Coral Hairstreak,2009,-0.07712360318074796,2.0,1.0,3.0,3.0,1,1.7,0,0
12933,77,Coral Hairstreak,2010,-0.1478303949972931,2.0,1.0,3.0,3.0,1,1.7,0,0
12934,77,Coral Hairstreak,2011,0.3679872671205062,2.0,1.0,3.0,3.0,1,1.7,0,0
12935,77,Coral Hairstreak,2012,-0.11404822820665117,2.0,1.0,3.0,3.0,1,1.7,0,0
12936,77,Coral Hairstreak,2013,0.8520599046004804,2.0,1.0,3.0,3.0,1,1.7,0,0
12937,77,Coral Hairstreak,2014,0.08361069319536707,2.0,1.0,3.0,3.0,1,1.7,0,0
11400,77,Common Sooty Wing,2006,-0.8170863172617742,2.0,2.0,1.0,4.0,3,1.4,0,1
24585,77,Hoary Edge Skipper,2012,-0.9189042923399051,2.0,3.0,1.0,3.0,2,2.2,0,0
11399,77,Common Sooty Wing,2005,3.9002547492012942,2.0,2.0,1.0,4.0,3,1.4,0,1
11397,77,Common Sooty Wing,2003,0.17653488667650774,2.0,2.0,1.0,4.0,3,1.4,0,1
49168,77,Tawny-edged Skipper,2013,5.251473036942146,2.0,3.0,2.0,2.0,2,1.4,0,1
49169,77,Tawny-edged Skipper,2014,-0.7627934838999199,2.0,3.0,2.0,2.0,2,1.4,0,1
49170,77,Tawny-edged Skipper,2015,0.22352295996283278,2.0,3.0,2.0,2.0,2,1.4,0,1
49171,77,Tawny-edged Skipper,2016,-0.1684815319398133,2.0,3.0,2.0,2.0,2,1.4,0,1
45046,77,Silver-spotted Skipper,2005,-0.8205938270895704,2.0,3.0,1.0,3.0,3,2.9,0,1
45047,77,Silver-spotted Skipper,2006,1.2522545510332646,2.0,3.0,1.0,3.0,3,2.9,0,1
45048,77,Silver-spotted Skipper,2007,-0.3262725351253285,2.0,3.0,1.0,3.0,3,2.9,0,1
45049,77,Silver-spotted Skipper,2008,-0.37692926474107946,2.0,3.0,1.0,3.0,3,2.9,0,1
45050,77,Silver-spotted Skipper,2009,-0.3445330085841025,2.0,3.0,1.0,3.0,3,2.9,0,1
49167,77,Tawny-edged Skipper,2012,-0.7310701482441723,2.0,3.0,2.0,2.0,2,1.4,0,1
45051,77,Silver-spotted Skipper,2010,8.159689226830567,2.0,3.0,1.0,3.0,3,2.9,0,1
45053,77,Silver-spotted Skipper,2012,-0.7908358838163952,2.0,3.0,1.0,3.0,3,2.9,0,1
45054,77,Silver-spotted Skipper,2013,1.1229508649512043,2.0,3.0,1.0,3.0,3,2.9,0,1
45055,77,Silver-spotted Skipper,2014,0.6546697258610836,2.0,3.0,1.0,3.0,3,2.9,0,1
45056,77,Silver-spotted Skipper,2015,0.6964670972760123,2.0,3.0,1.0,3.0,3,2.9,0,1
45057,77,Silver-spotted Skipper,2016,-0.7112861088326201,2.0,3.0,1.0,3.0,3,2.9,0,1
43553,77,Red-spotted Purple,2016,-0.6315199454663416,2.0,2.0,3.0,4.0,3,4.4,0,0
43552,77,Red-spotted Purple,2015,3.2278982752138603,2.0,2.0,3.0,4.0,3,4.4,0,0
43551,77,Red-spotted Purple,2014,-0.582377773204066,2.0,2.0,3.0,4.0,3,4.4,0,0
43550,77,Red-spotted Purple,2013,0.5586920923268313,2.0,2.0,3.0,4.0,3,4.4,0,0
45052,77,Silver-spotted Skipper,2011,-0.4220449417608,2.0,3.0,1.0,3.0,3,2.9,0,1
49166,77,Tawny-edged Skipper,2011,-0.35440430498390263,2.0,3.0,2.0,2.0,2,1.4,0,1
49165,77,Tawny-edged Skipper,2010,-0.07309039789771488,2.0,3.0,2.0,2.0,2,1.4,0,1
49164,77,Tawny-edged Skipper,2009,8.258825195858254,2.0,3.0,2.0,2.0,2,1.4,0,1
37899,77,Painted Lady,2015,-0.8613842484330496,0.0,0.0,1.0,4.0,2,3.2,0,1
37898,77,Painted Lady,2014,-0.41458455354445845,0.0,0.0,1.0,4.0,2,3.2,0,1
37897,77,Painted Lady,2013,-0.9323267341063041,0.0,0.0,1.0,4.0,2,3.2,0,1
37896,77,Painted Lady,2012,454.520914842648,0.0,0.0,1.0,4.0,2,3.2,0,1
37895,77,Painted Lady,2011,-0.9189151940785376,0.0,0.0,1.0,4.0,2,3.2,0,1
37894,77,Painted Lady,2010,-0.24956158548644647,0.0,0.0,1.0,4.0,2,3.2,0,1
37893,77,Painted Lady,2009,2.5203790813667837,0.0,0.0,1.0,4.0,2,3.2,0,1
37892,77,Painted Lady,2008,-0.8731435939075802,0.0,0.0,1.0,4.0,2,3.2,0,1
37891,77,Painted Lady,2007,5.924666885463271,0.0,0.0,1.0,4.0,2,3.2,0,1
37890,77,Painted Lady,2006,-0.6472299834740702,0.0,0.0,1.0,4.0,2,3.2,0,1
37889,77,Painted Lady,2005,1.4985171490262488,0.0,0.0,1.0,4.0,2,3.2,0,1
37888,77,Painted Lady,2004,-0.9912662164417818,0.0,0.0,1.0,4.0,2,3.2,0,1
37887,77,Painted Lady,2003,55.84274521476411,0.0,0.0,1.0,4.0,2,3.2,0,1
45044,77,Silver-spotted Skipper,2003,-0.515139709492161,2.0,3.0,1.0,3.0,3,2.9,0,1
45045,77,Silver-spotted Skipper,2004,1.907989519472323,2.0,3.0,1.0,3.0,3,2.9,0,1
49158,77,Tawny-edged Skipper,2003,0.9684699939178696,2.0,3.0,2.0,2.0,2,1.4,0,1
49159,77,Tawny-edged Skipper,2004,6.68433385016723,2.0,3.0,2.0,2.0,2,1.4,0,1
49160,77,Tawny-edged Skipper,2005,-0.7743886936888463,2.0,3.0,2.0,2.0,2,1.4,0,1
49161,77,Tawny-edged Skipper,2006,-0.10125546777680139,2.0,3.0,2.0,2.0,2,1.4,0,1
49162,77,Tawny-edged Skipper,2007,1.5312097346943756,2.0,3.0,2.0,2.0,2,1.4,0,1
49163,77,Tawny-edged Skipper,2008,-0.9034499964468206,2.0,3.0,2.0,2.0,2,1.4,0,1
11398,77,Common Sooty Wing,2004,-0.0873449997862451,2.0,2.0,1.0,4.0,3,1.4,0,1
24584,77,Hoary Edge Skipper,2011,15.546916510952745,2.0,3.0,1.0,3.0,2,2.2,0,0
24583,77,Hoary Edge Skipper,2010,-0.19057093330816788,2.0,3.0,1.0,3.0,2,2.2,0,0
24582,77,Hoary Edge Skipper,2009,-0.6693293511058379,2.0,3.0,1.0,3.0,2,2.2,0,0
12285,77,Common Wood Nymph,2005,-0.8360594803005514,2.0,2.0,2.0,3.0,1,3.4,0,0
12284,77,Common Wood Nymph,2004,1.8586670234672584,2.0,2.0,2.0,3.0,1,3.4,0,0
12283,77,Common Wood Nymph,2003,1.7407593101413736,2.0,2.0,2.0,3.0,1,3.4,0,0
2166,77,American Snout Butterfly,2003,-0.1570321810429307,0.0,0.0,3.0,2.0,2,2.2,0,0
2167,77,American Snout Butterfly,2004,-0.9269556126334213,0.0,0.0,3.0,2.0,2,2.2,0,0
2168,77,American Snout Butterfly,2005,-0.15149330278520234,0.0,0.0,3.0,2.0,2,2.2,0,0
2169,77,American Snout Butterfly,2006,6.082303459668105,0.0,0.0,3.0,2.0,2,2.2,0,0
22689,77,Great Spangled Fritillary,2016,-0.6467194637652834,2.0,2.0,1.0,2.0,1,4.5,0,0
22688,77,Great Spangled Fritillary,2015,-0.010434533868265317,2.0,2.0,1.0,2.0,1,4.5,0,0
12286,77,Common Wood Nymph,2006,0.8426611927072674,2.0,2.0,2.0,3.0,1,3.4,0,0
22687,77,Great Spangled Fritillary,2014,0.9547984972751167,2.0,2.0,1.0,2.0,1,4.5,0,0
22685,77,Great Spangled Fritillary,2012,-0.7373326769090511,2.0,2.0,1.0,2.0,1,4.5,0,0
22684,77,Great Spangled Fritillary,2011,-0.16551668706897027,2.0,2.0,1.0,2.0,1,4.5,0,0
22683,77,Great Spangled Fritillary,2010,0.31074217939098014,2.0,2.0,1.0,2.0,1,4.5,0,0
22682,77,Great Spangled Fritillary,2009,3.8399012807159627,2.0,2.0,1.0,2.0,1,4.5,0,0
22681,77,Great Spangled Fritillary,2008,-0.2387060630284097,2.0,2.0,1.0,2.0,1,4.5,0,0
2170,77,American Snout Butterfly,2007,-0.7669481607084813,0.0,0.0,3.0,2.0,2,2.2,0,0
2171,77,American Snout Butterfly,2008,-0.001839273726390367,0.0,0.0,3.0,2.0,2,2.2,0,0
2172,77,American Snout Butterfly,2009,-0.6644635594447017,0.0,0.0,3.0,2.0,2,2.2,0,0
2173,77,American Snout Butterfly,2010,59.19359170978302,0.0,0.0,3.0,2.0,2,2.2,0,0
22686,77,Great Spangled Fritillary,2013,1.0974863319164339,2.0,2.0,1.0,2.0,1,4.5,0,0
12287,77,Common Wood Nymph,2007,-0.70396448589488,2.0,2.0,2.0,3.0,1,3.4,0,0
12288,77,Common Wood Nymph,2008,1.495785344967798,2.0,2.0,2.0,3.0,1,3.4,0,0
12289,77,Common Wood Nymph,2009,1.1867230491646557,2.0,2.0,2.0,3.0,1,3.4,0,0
23402,77,Hackberry Emperor,2003,-0.7013329725300324,2.0,2.0,3.0,2.0,2,3.0,0,0
23403,77,Hackberry Emperor,2004,3.886091908131431,2.0,2.0,3.0,2.0,2,3.0,0,0
23404,77,Hackberry Emperor,2005,-0.8955237053634544,2.0,2.0,3.0,2.0,2,3.0,0,0
23405,77,Hackberry Emperor,2006,1.4628376953231448,2.0,2.0,3.0,2.0,2,3.0,0,0
23406,77,Hackberry Emperor,2007,1.396323035748856,2.0,2.0,3.0,2.0,2,3.0,0,0
23407,77,Hackberry Emperor,2008,-0.48414565128826803,2.0,2.0,3.0,2.0,2,3.0,0,0
23408,77,Hackberry Emperor,2009,0.6132401773848108,2.0,2.0,3.0,2.0,2,3.0,0,0
23409,77,Hackberry Emperor,2010,-0.4969482007914239,2.0,2.0,3.0,2.0,2,3.0,0,0
23410,77,Hackberry Emperor,2011,-0.055100607447729266,2.0,2.0,3.0,2.0,2,3.0,0,0
23411,77,Hackberry Emperor,2012,-0.6468384368756497,2.0,2.0,3.0,2.0,2,3.0,0,0
23412,77,Hackberry Emperor,2013,3.6460159220012143,2.0,2.0,3.0,2.0,2,3.0,0,0
23413,77,Hackberry Emperor,2014,1.931599694230901,2.0,2.0,3.0,2.0,2,3.0,0,0
23414,77,Hackberry Emperor,2015,-0.8169827130216222,2.0,2.0,3.0,2.0,2,3.0,0,0
23415,77,Hackberry Emperor,2016,-0.21951169736382659,2.0,2.0,3.0,2.0,2,3.0,0,0
12296,77,Common Wood Nymph,2016,-0.7472514358906,2.0,2.0,2.0,3.0,1,3.4,0,0
12295,77,Common Wood Nymph,2015,1.6346331325560461,2.0,2.0,2.0,3.0,1,3.4,0,0
12294,77,Common Wood Nymph,2014,-0.4665157986629952,2.0,2.0,2.0,3.0,1,3.4,0,0
12293,77,Common Wood Nymph,2013,-0.44204121402879826,2.0,2.0,2.0,3.0,1,3.4,0,0
12292,77,Common Wood Nymph,2012,-0.1866381250481487,2.0,2.0,2.0,3.0,1,3.4,0,0
12291,77,Common Wood Nymph,2011,0.14624902291590813,2.0,2.0,2.0,3.0,1,3.4,0,0
12290,77,Common Wood Nymph,2010,0.3643209848653177,2.0,2.0,2.0,3.0,1,3.4,0,0
2174,77,American Snout Butterfly,2011,-0.1264320622075542,0.0,0.0,3.0,2.0,2,2.2,0,0
2175,77,American Snout Butterfly,2012,-0.8385404485047345,0.0,0.0,3.0,2.0,2,2.2,0,0
2176,77,American Snout Butterfly,2013,-0.6661432467977656,0.0,0.0,3.0,2.0,2,2.2,0,0
2177,77,American Snout Butterfly,2014,0.663754357013929,0.0,0.0,3.0,2.0,2,2.2,0,0
48486,77,Tawny Emperor,2012,-0.5643984152312491,2.0,2.0,3.0,2.0,1,3.1,0,0
48485,77,Tawny Emperor,2011,-0.7600153410655797,2.0,2.0,3.0,2.0,1,3.1,0,0
48484,77,Tawny Emperor,2010,6.716521071062471,2.0,2.0,3.0,2.0,1,3.1,0,0
48483,77,Tawny Emperor,2009,-0.8052629324040346,2.0,2.0,3.0,2.0,1,3.1,0,0
48482,77,Tawny Emperor,2008,2.9596437022745667,2.0,2.0,3.0,2.0,1,3.1,0,0
11410,77,Common Sooty Wing,2016,-0.7343678250172099,2.0,2.0,1.0,4.0,3,1.4,0,1
11409,77,Common Sooty Wing,2015,3.8008628976579306,2.0,2.0,1.0,4.0,3,1.4,0,1
11408,77,Common Sooty Wing,2014,-0.5532178058373489,2.0,2.0,1.0,4.0,3,1.4,0,1
16194,77,Eastern Comma,2016,-0.6967714822205635,2.0,0.0,1.0,4.0,3,2.7,0,0
16193,77,Eastern Comma,2015,2.7158890662343587,2.0,0.0,1.0,4.0,3,2.7,0,0
16192,77,Eastern Comma,2014,-0.5692695066948431,2.0,0.0,1.0,4.0,3,2.7,0,0
16191,77,Eastern Comma,2013,-0.4256623893643652,2.0,0.0,1.0,4.0,3,2.7,0,0
16190,77,Eastern Comma,2012,7.570016995889791,2.0,0.0,1.0,4.0,3,2.7,0,0
16189,77,Eastern Comma,2011,-0.42121481529865323,2.0,0.0,1.0,4.0,3,2.7,0,0
16188,77,Eastern Comma,2010,-0.22432777494672285,2.0,0.0,1.0,4.0,3,2.7,0,0
24576,77,Hoary Edge Skipper,2003,-0.14735917781085783,2.0,3.0,1.0,3.0,2,2.2,0,0
24577,77,Hoary Edge Skipper,2004,-0.16481150562658087,2.0,3.0,1.0,3.0,2,2.2,0,0
24578,77,Hoary Edge Skipper,2005,1.0464811071248756,2.0,3.0,1.0,3.0,2,2.2,0,0
24579,77,Hoary Edge Skipper,2006,-0.5252403570242548,2.0,3.0,1.0,3.0,2,2.2,0,0
24580,77,Hoary Edge Skipper,2007,0.20274437625998143,2.0,3.0,1.0,3.0,2,2.2,0,0
24581,77,Hoary Edge Skipper,2008,1.9457964850014036,2.0,3.0,1.0,3.0,2,2.2,0,0
48487,77,Tawny Emperor,2013,3.410705858395798,2.0,2.0,3.0,2.0,1,3.1,0,0
43549,77,Red-spotted Purple,2012,-0.2844201070234561,2.0,2.0,3.0,4.0,3,4.4,0,0
48488,77,Tawny Emperor,2014,-0.5282194278774768,2.0,2.0,3.0,2.0,1,3.1,0,0
48490,77,Tawny Emperor,2016,-0.8345084198162798,2.0,2.0,3.0,2.0,1,3.1,0,0
2178,77,American Snout Butterfly,2015,34.55863747777943,0.0,0.0,3.0,2.0,2,2.2,0,0
2179,77,American Snout Butterfly,2016,-0.9633104852574775,0.0,0.0,3.0,2.0,2,2.2,0,0
22680,77,Great Spangled Fritillary,2007,1.4181066795790325,2.0,2.0,1.0,2.0,1,4.5,0,0
22679,77,Great Spangled Fritillary,2006,1.6680113233096971,2.0,2.0,1.0,2.0,1,4.5,0,0
22678,77,Great Spangled Fritillary,2005,-0.6754795841660135,2.0,2.0,1.0,2.0,1,4.5,0,0
22677,77,Great Spangled Fritillary,2004,-0.12688111861506768,2.0,2.0,1.0,2.0,1,4.5,0,0
22676,77,Great Spangled Fritillary,2003,-0.7336298759938967,2.0,2.0,1.0,2.0,1,4.5,0,0
44287,77,Sachem,2016,-0.4379819670756935,0.0,2.0,2.0,3.0,2,1.7,0,1
44286,77,Sachem,2015,1.6981236599007041,0.0,2.0,2.0,3.0,2,1.7,0,1
44285,77,Sachem,2014,-0.9936809623920615,0.0,2.0,2.0,3.0,2,1.7,0,1
44284,77,Sachem,2013,105.2830077741448,0.0,2.0,2.0,3.0,2,1.7,0,1
44283,77,Sachem,2012,4.351599219115436,0.0,2.0,2.0,3.0,2,1.7,0,1
44282,77,Sachem,2011,-0.9449388844477451,0.0,2.0,2.0,3.0,2,1.7,0,1
44281,77,Sachem,2010,5.339000067066065,0.0,2.0,2.0,3.0,2,1.7,0,1
44280,77,Sachem,2009,-0.6190650811665614,0.0,2.0,2.0,3.0,2,1.7,0,1
44279,77,Sachem,2008,-0.971410244563955,0.0,2.0,2.0,3.0,2,1.7,0,1
44278,77,Sachem,2007,7.752052452471551,0.0,2.0,2.0,3.0,2,1.7,0,1
44277,77,Sachem,2006,0.4538979601930597,0.0,2.0,2.0,3.0,2,1.7,0,1
44276,77,Sachem,2005,12.935644421449927,0.0,2.0,2.0,3.0,2,1.7,0,1
44275,77,Sachem,2004,-0.31152145279045973,0.0,2.0,2.0,3.0,2,1.7,0,1
44274,77,Sachem,2003,-0.6383208620030968,0.0,2.0,2.0,3.0,2,1.7,0,1
48489,77,Tawny Emperor,2015,5.0351960446222,2.0,2.0,3.0,2.0,1,3.1,0,0
38877,77,Pearl Crescent,2005,0.18895376077781223,2.0,2.0,1.0,2.0,4,1.8,0,1
43548,77,Red-spotted Purple,2011,-0.7186306571067065,2.0,2.0,3.0,4.0,3,4.4,0,0
43546,77,Red-spotted Purple,2009,2.5897462002366956,2.0,2.0,3.0,4.0,3,4.4,0,0
10030,77,Common Buckeye,2004,-0.43342690788953075,0.0,0.0,1.0,4.0,3,2.8,0,1
10029,77,Common Buckeye,2003,-0.9346818693378702,0.0,0.0,1.0,4.0,3,2.8,0,1
52752,77,Zabulon Skipper,2016,-0.24537646686590675,2.0,2.0,2.0,3.0,2,1.6,0,0
52751,77,Zabulon Skipper,2015,0.9539227497342051,2.0,2.0,2.0,3.0,2,1.6,0,0
52750,77,Zabulon Skipper,2014,-0.9364084753396239,2.0,2.0,2.0,3.0,2,1.6,0,0
52749,77,Zabulon Skipper,2013,2.738390631858691,2.0,2.0,2.0,3.0,2,1.6,0,0
52748,77,Zabulon Skipper,2012,-0.7500956362242914,2.0,2.0,2.0,3.0,2,1.6,0,0
52747,77,Zabulon Skipper,2011,9.155536162406262,2.0,2.0,2.0,3.0,2,1.6,0,0
52746,77,Zabulon Skipper,2010,-0.43102626239654285,2.0,2.0,2.0,3.0,2,1.6,0,0
10031,77,Common Buckeye,2005,-0.8433214311299584,0.0,0.0,1.0,4.0,3,2.8,0,1
52745,77,Zabulon Skipper,2009,0.08301948366576717,2.0,2.0,2.0,3.0,2,1.6,0,0
52743,77,Zabulon Skipper,2007,-0.42432126662746994,2.0,2.0,2.0,3.0,2,1.6,0,0
49793,77,Variegated Fritillary,2003,-0.6750506511793257,0.0,0.0,1.0,4.0,2,3.2,0,1
49794,77,Variegated Fritillary,2004,0.018693216785767408,0.0,0.0,1.0,4.0,2,3.2,0,1
49795,77,Variegated Fritillary,2005,-0.2722649105322291,0.0,0.0,1.0,4.0,2,3.2,0,1
49796,77,Variegated Fritillary,2006,0.4842971340526736,0.0,0.0,1.0,4.0,2,3.2,0,1
49797,77,Variegated Fritillary,2007,-0.16887098267628453,0.0,0.0,1.0,4.0,2,3.2,0,1
49798,77,Variegated Fritillary,2008,0.9387140383744474,0.0,0.0,1.0,4.0,2,3.2,0,1
49799,77,Variegated Fritillary,2009,-0.6161402303662187,0.0,0.0,1.0,4.0,2,3.2,0,1
49800,77,Variegated Fritillary,2010,1.9698874613419934,0.0,0.0,1.0,4.0,2,3.2,0,1
52744,77,Zabulon Skipper,2008,1.5067418205101593,2.0,2.0,2.0,3.0,2,1.6,0,0
10032,77,Common Buckeye,2006,5.302407734031938,0.0,0.0,1.0,4.0,3,2.8,0,1
10033,77,Common Buckeye,2007,0.8840077034441967,0.0,0.0,1.0,4.0,3,2.8,0,1
10034,77,Common Buckeye,2008,0.09020412968821723,0.0,0.0,1.0,4.0,3,2.8,0,1
27413,77,Least Skipper,2004,0.5773493465739841,2.0,2.0,2.0,3.0,3,1.2,1,1
27414,77,Least Skipper,2005,-0.9422468922689741,2.0,2.0,2.0,3.0,3,1.2,1,1
27415,77,Least Skipper,2006,1.4733796510943376,2.0,2.0,2.0,3.0,3,1.2,1,1
27416,77,Least Skipper,2007,-0.7100836890657882,2.0,2.0,2.0,3.0,3,1.2,1,1
27417,77,Least Skipper,2008,3.2313202854368672,2.0,2.0,2.0,3.0,3,1.2,1,1
27418,77,Least Skipper,2009,0.6954058807586239,2.0,2.0,2.0,3.0,3,1.2,1,1
27419,77,Least Skipper,2010,1.1984673505244339,2.0,2.0,2.0,3.0,3,1.2,1,1
27420,77,Least Skipper,2011,2.30187906069342,2.0,2.0,2.0,3.0,3,1.2,1,1
27421,77,Least Skipper,2012,-0.39655055218749313,2.0,2.0,2.0,3.0,3,1.2,1,1
27422,77,Least Skipper,2013,-0.5288264653742977,2.0,2.0,2.0,3.0,3,1.2,1,1
27423,77,Least Skipper,2014,-0.16536439874010134,2.0,2.0,2.0,3.0,3,1.2,1,1
27424,77,Least Skipper,2015,-0.047726994535021605,2.0,2.0,2.0,3.0,3,1.2,1,1
27425,77,Least Skipper,2016,0.9857639958396873,2.0,2.0,2.0,3.0,3,1.2,1,1
10042,77,Common Buckeye,2016,0.15448918893120633,0.0,0.0,1.0,4.0,3,2.8,0,1
10041,77,Common Buckeye,2015,-0.5956763287496897,0.0,0.0,1.0,4.0,3,2.8,0,1
10040,77,Common Buckeye,2014,0.3300990114576974,0.0,0.0,1.0,4.0,3,2.8,0,1
10039,77,Common Buckeye,2013,-0.9518890087596072,0.0,0.0,1.0,4.0,3,2.8,0,1
10038,77,Common Buckeye,2012,-0.0032202303195801862,0.0,0.0,1.0,4.0,3,2.8,0,1
10037,77,Common Buckeye,2011,-0.6403793291406763,0.0,0.0,1.0,4.0,3,2.8,0,1
10036,77,Common Buckeye,2010,238.86082262291333,0.0,0.0,1.0,4.0,3,2.8,0,1
10035,77,Common Buckeye,2009,-0.7205146813787333,0.0,0.0,1.0,4.0,3,2.8,0,1
49801,77,Variegated Fritillary,2011,-0.540256385101852,0.0,0.0,1.0,4.0,2,3.2,0,1
27412,77,Least Skipper,2003,6.501313926604034,2.0,2.0,2.0,3.0,3,1.2,1,1
49802,77,Variegated Fritillary,2012,6.1074495819338885,0.0,0.0,1.0,4.0,2,3.2,0,1
49804,77,Variegated Fritillary,2014,-0.937723832251149,0.0,0.0,1.0,4.0,2,3.2,0,1
27959,77,Leonard's Skipper,2012,-0.6456207391574186,2.0,2.0,2.0,3.0,1,1.8,0,0
27960,77,Leonard's Skipper,2013,11.337180240619825,2.0,2.0,2.0,3.0,1,1.8,0,0
27961,77,Leonard's Skipper,2014,-0.6946105158208484,2.0,2.0,2.0,3.0,1,1.8,0,0
27962,77,Leonard's Skipper,2015,-0.6790530785241348,2.0,2.0,2.0,3.0,1,1.8,0,0
27963,77,Leonard's Skipper,2016,0.020144735763284682,2.0,2.0,2.0,3.0,1,1.8,0,0
13970,77,Delaware Skipper,2003,-0.7682179085687479,2.0,2.0,2.0,3.0,2,1.6,1,1
13971,77,Delaware Skipper,2004,51.58816279138701,2.0,2.0,2.0,3.0,2,1.6,1,1
13972,77,Delaware Skipper,2005,-0.9445636495707364,2.0,2.0,2.0,3.0,2,1.6,1,1
